Epoch,First Derivative Mean Motion,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Argument of Perigee (degrees),Mean Anomaly (degrees),Eccentricity,Mean Motion (revolutions per day),Revolution Number at Epoch
2023-08-13,0.00018849833333333332,51.640350000000005,44.7765,301.90191666666664,137.93755000000002,0.0003389666666666667,15.493227653333333,41067.166666666664
2023-08-14,0.00012626666666666665,51.64071666666666,39.03825,303.57161666666667,130.13493333333335,0.00034723333333333333,15.493462591666665,41085.166666666664
2023-08-15,-5.043399999999999e-05,51.63958,34.09158,305.92147,115.65815,0.00032352,15.493583333999998,41100.6
2023-08-16,0.00011655166666666666,51.63986666666667,29.260199999999998,311.25045,169.22791666666666,0.00034074999999999996,15.493909026666666,41115.666666666664
2023-08-17,0.00013087833333333334,51.640449999999994,24.833516666666668,316.02523333333335,114.68723333333332,0.00034793333333333335,15.494165333333333,41129.5
2023-08-18,0.000137185,51.6409375,19.3541125,321.1914875,137.60772500000002,0.0003535625,15.49450036875,41146.75
2023-08-19,0.000136435,51.6414,14.44655,325.8011833333333,116.90596666666666,0.00036471666666666665,15.494788125,41162.0
2023-08-20,0.00013718428571428572,51.64152857142857,9.8262,329.6505714285714,134.7034857142857,0.0003590714285714286,15.495048641428571,41176.42857142857
2023-08-21,0.00013928333333333332,51.64236666666667,4.591166666666667,331.97021666666666,122.15206666666666,0.00037848333333333336,15.495346481666667,41193.0
2023-08-22,0.00014346875,51.6422375,224.5071125,337.0198375,92.422875,0.0003862375,15.4956511025,41208.875
2023-08-23,0.00014006999999999998,51.6422,355.78226666666666,341.31940000000003,84.53473333333334,0.00037106666666666667,15.495864663333334,41220.666666666664
2023-08-24,0.00037482499999999996,51.647499999999994,348.75845,352.2464,134.0822,0.0004233,15.496782615,41242.5
2023-08-25,0.00032896,51.64038571428572,344.7259714285714,353.2595428571429,80.81688571428572,0.0005054142857142857,15.49892909,41255.142857142855
2023-08-26,0.00022596125,51.6417,339.93315,268.60188750000003,89.429775,0.0004975375,15.49939468375,41270.125
2023-08-27,0.00022608250000000002,51.642137500000004,335.25395,3.48635,92.0327875,0.00049275,15.4998199375,41284.875
2023-08-28,0.00022774833333333332,51.643,330.7938833333333,6.486166666666667,150.96906666666666,0.0005022333333333334,15.500241108333334,41298.666666666664
2023-08-29,0.0001676475,51.643175,325.10618750000003,9.381874999999999,138.187675,0.000512025,15.50058031625,41316.625
2023-08-30,0.000147295,51.643074999999996,320.520525,14.196025,82.12535,0.000501175,15.500828535,41331.0
2023-08-31,0.00023013000000000002,51.643100000000004,315.87781666666666,18.17963333333333,89.55228333333334,0.0005045333333333333,15.501089024999999,41345.5
2023-09-01,0.00013833166666666667,51.64308333333333,310.75124999999997,21.8587,101.7496,0.0005152833333333333,15.501287056666667,41361.5
2023-09-02,0.00012294714285714285,51.642985714285714,305.7535857142857,24.097171428571432,99.82094285714285,0.0005269714285714286,15.501522897142857,41377.142857142855
2023-09-03,0.00012557,51.64282000000001,300.84246,25.55266,69.70306000000001,0.00054738,15.501803610000001,41392.6
2023-09-04,0.000135766,51.64281999999999,295.53624,27.990940000000002,140.89668,0.00055714,15.502130951999998,41409.0
2023-09-05,0.00013763833333333333,51.64156666666667,290.81525,31.496916666666667,118.83313333333335,0.0005688666666666667,15.502369473333333,41423.833333333336
2023-09-06,0.0001229875,51.641225,285.97355,35.834125,108.71585,0.000556025,15.502592360000001,41439.0
2023-09-07,0.00010941,51.641349999999996,280.89861666666667,40.19741666666667,62.13305,0.0005797666666666666,15.502779288333334,41455.0
2023-09-08,0.00010671199999999999,51.64152,276.17424,45.486779999999996,124.18011999999999,0.00056934,15.502980962,41469.8
2023-09-09,-0.00023272199999999996,51.6389,271.80129999999997,357.90888,130.19156,0.00054196,15.490847797999999,41483.4
2023-09-10,0.00019541999999999997,51.640480000000004,265.87424,2.6065,117.6786,0.00055982,15.491348298,41502.0
2023-09-11,0.00011327499999999999,51.640616666666666,261.25393333333335,5.584616666666666,107.43079999999999,0.0005521500000000001,15.491532096666667,41516.5
2023-09-12,0.00016452,51.63975,255.605,10.548625,174.3573375,0.0005641875,15.49192386125,41534.25
2023-09-13,0.000167382,51.64074000000001,251.55998,14.979220000000002,122.29234000000001,0.00056478,15.492219892,41546.8
2023-09-14,0.000166556,51.64134,246.7799,17.486520000000002,109.94764,0.00056058,15.492574822,41561.8
2023-09-15,0.000175246,51.64110000000001,241.05022,21.23928,86.83568,0.00057506,15.493017458,41579.8
2023-09-16,0.00014619166666666666,51.64071666666666,236.5191166666667,24.120616666666667,82.44343333333333,0.0005854833333333334,15.493223866666668,41594.0
2023-09-17,0.000147206,51.64094,232.29574000000002,26.852539999999998,88.92323999999999,0.00058314,15.493481788,41607.2
2023-09-18,0.000146078,51.64149999999999,226.82838,31.60844,200.60876000000002,0.0005859999999999999,15.493802163999998,41624.4
2023-09-19,0.000147536,51.64154,221.69402,36.20174,81.46364000000001,0.00058134,15.494125227999998,41640.4
2023-09-20,0.000165,51.641225,216.9555,39.05675,76.918125,0.000583975,15.494512807500001,41655.25
2023-09-21,0.000178128,51.64176,211.93438,43.50864,136.65972,0.0005786400000000001,15.494921782,41671.0
2023-09-22,0.0001780975,51.642025000000004,206.34555,47.665075,61.389849999999996,0.0005795,15.495327305,41688.5
2023-09-23,0.00017108142857142857,51.64167142857143,201.31298571428573,51.33484285714286,153.06928571428574,0.0005887857142857143,15.495667114285714,41704.142857142855
2023-09-24,0.0001789475,51.64175,196.708925,54.304975,120.0744,0.000596725,15.4960340275,41718.5
2023-09-25,0.00020587142857142858,51.641642857142855,191.96924285714286,58.98978571428571,137.43475714285714,0.0005845857142857142,15.496515902857142,41733.57142857143
2023-09-26,0.00023515200000000003,51.642939999999996,186.9529,63.977700000000006,59.38680000000001,0.00058086,15.497111142,41749.2
2023-09-27,0.00028247200000000003,51.641819999999996,181.15388000000002,65.66748,116.30940000000001,0.0005655,15.497915648,41767.2
2023-09-28,0.00029185999999999996,51.64176666666666,177.1196,67.03023333333333,53.09966666666666,0.0005784000000000001,15.498426629999999,41780.0
2023-09-29,0.00030903800000000003,51.641020000000005,172.44768,66.59234000000001,67.35622,0.00057494,15.497510176,41794.6
2023-09-30,0.0004922816666666667,51.64123333333333,167.1856,61.66368333333333,101.77366666666666,0.0005226,15.496180536666666,41811.166666666664
2023-10-01,0.00022721000000000002,51.64098333333333,162.1586,65.40526666666666,122.72149999999999,0.0005217,15.496487879999998,41826.833333333336
2023-10-02,9.37e-05,51.6403375,157.1214875,66.3298625,145.4973375,0.0005162625,15.4968457225,41842.5
2023-10-03,0.00021135799999999998,51.64131999999999,152.02064000000001,67.83918,53.85122,0.0005371600000000001,15.497372189999998,41858.6
2023-10-04,0.00019741833333333333,51.64013333333333,146.5441,71.82171666666666,200.95605,0.0005362333333333333,15.497776458333334,41875.833333333336
2023-10-05,0.00019046285714285715,51.639942857142856,141.89488571428572,74.89397142857142,209.3391142857143,0.0005276857142857142,15.498115925714286,41890.42857142857
2023-10-06,0.00018837999999999998,51.64023999999999,137.7335,77.7194,162.54616000000001,0.00053692,15.498436154,41903.4
2023-10-07,0.00019642666666666665,51.6405,133.09063333333333,80.69766666666668,113.255,0.0005387666666666666,15.498843876666667,41917.666666666664
2023-10-08,0.0002018675,51.640525,128.429875,85.3403,111.59187499999999,0.00052875,15.4992494375,41932.5
2023-10-09,0.00020109714285714285,51.64071428571429,122.56777142857143,90.45842857142857,170.6238142857143,0.0005126999999999999,15.499730707142858,41950.71428571428
2023-10-10,0.00020985600000000002,51.64118,117.96696,93.80742000000001,106.51802,0.00050798,15.500153436,41965.2
2023-10-11,0.00021816,51.641740000000006,112.47018,96.78139999999999,35.761579999999995,0.00049496,15.50069268,41982.4
2023-10-12,0.00022062333333333333,51.64115,107.2154,98.84508333333333,219.21238333333335,0.0004970833333333333,15.501155933333335,41999.0
2023-10-13,0.0002761625,51.640637500000004,102.0964125,102.0124875,209.72106250000002,0.00048137500000000003,15.50163532875,42014.875
2023-10-14,0.00021330400000000002,51.64078000000001,96.83594000000001,104.19044,294.72802,0.00048222000000000006,15.502079384000002,42031.4
2023-10-15,0.000210216,51.64083000000001,92.44458999999999,106.05715000000001,129.09682,0.00047829,15.502472179,42045.2
2023-10-16,0.00020474428571428573,51.64085714285714,87.24287142857143,109.18798571428572,206.85831428571427,0.0004728285714285714,15.502882111428573,42061.28571428572
